,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
385,C,A,20240101,2024,52,2024,842,,,X,,152,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,,3709.0,3709.0,0,True,False
386,C,A,20240101,2024,52,2024,842,,,X,,156,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,1038204.0,False,8,,1038204.0,False,1038204.0,False,0.0,False,,18190382.0,18190382.0,0,True,False
387,C,A,20240101,2024,52,2024,842,,,X,,170,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,16000.0,False,8,,16000.0,False,16000.0,False,0.0,False,,536500.0,536500.0,0,True,False
388,C,A,20240101,2024,52,2024,842,,,X,,188,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,700.0,False,8,,700.0,False,700.0,False,0.0,False,,47160.0,47160.0,0,True,False
389,C,A,20240101,2024,52,2024,842,,,X,,218,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,400.0,False,8,,400.0,False,400.0,False,0.0,False,,54800.0,54800.0,0,True,False
390,C,A,20240101,2024,52,2024,842,,,X,,251,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,13059.0,False,8,,13059.0,False,13059.0,False,0.0,False,,791558.0,791558.0,0,True,False
391,C,A,20240101,2024,52,2024,842,,,X,,276,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,456266.0,False,8,,456266.0,False,456266.0,False,0.0,False,,7988010.0,7988010.0,0,True,False
392,C,A,20240101,2024,52,2024,842,,,X,,320,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,600.0,False,8,,600.0,False,600.0,False,0.0,False,,36120.0,36120.0,0,True,False
393,C,A,20240101,2024,52,2024,842,,,X,,328,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,126.0,False,8,,126.0,False,126.0,False,0.0,False,,3770.0,3770.0,0,True,False
394,C,A,20240101,2024,52,2024,842,,,X,,376,,,0,,,H6,HS,True,282520,,,,C00,,0,0,,8,,150.0,False,8,,150.0,False,150.0,False,0.0,False,,80323.0,80323.0,0,True,False
