,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
7580,C,A,20200101,2020,52,2020,699,,,X,,792,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,30.0,False,8,,30.0,False,30.0,False,0.0,False,0.0,1736.7,1736.7,0,False,True
7581,C,A,20200101,2020,52,2020,699,,,X,,800,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,115.0,False,8,,115.0,False,115.0,False,0.0,False,0.0,15405.932,15405.932,0,False,True
7582,C,A,20200101,2020,52,2020,699,,,X,,818,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,25.0,False,8,,25.0,False,25.0,False,0.0,False,0.0,1174.054,1174.054,0,False,True
7583,C,A,20200101,2020,52,2020,699,,,X,,826,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,27844.0,False,8,,27844.0,False,27844.0,False,0.0,False,0.0,251601.907,251601.907,0,False,True
7584,C,A,20200101,2020,52,2020,699,,,X,,842,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,16344.0,False,8,,16344.0,False,16344.0,False,0.0,False,0.0,814196.107,814196.107,0,False,True
7585,C,A,20200101,2020,52,2020,702,,,X,,36,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,20104.546,True,-1,,0.0,False,20104.546,True,0.0,False,0.0,741009.676,741009.676,6,False,True
7586,C,A,20200101,2020,52,2020,702,,,X,,50,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,2.3,False,8,,2.3,False,2.3,False,0.0,False,0.0,3928.558,3928.558,0,False,True
7587,C,A,20200101,2020,52,2020,702,,,X,,104,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,350.0,False,8,,350.0,False,350.0,False,0.0,False,0.0,3960.445,3960.445,0,False,True
7588,C,A,20200101,2020,52,2020,702,,,X,,116,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,0.0,381.188,381.188,0,False,True
7589,C,A,20200101,2020,52,2020,702,,,X,,144,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,100.0,False,8,,100.0,False,100.0,False,0.0,False,0.0,991.379,991.379,0,False,True
7590,C,A,20200101,2020,52,2020,702,,,X,,156,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,91192.55,False,8,,91192.55,False,91192.55,False,0.0,False,0.0,3011801.739,3011801.739,0,False,True
7591,C,A,20200101,2020,52,2020,702,,,X,,251,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,20.55,False,8,,20.55,False,20.55,False,0.0,False,0.0,1570.409,1570.409,0,False,True
7592,C,A,20200101,2020,52,2020,702,,,X,,276,,,0,,,H5,HS,True,8105,,,,C00,,0,0,,8,,3277.62,False,8,,3277.62,False,3277.62,False,0.0,False,0.0,185551.717,185551.717,0,False,True
